Simu_round	Time_Greedy	Time_exhaus	Number_Greedy	Number_exhaus	Info	greedy_PE	exhaus_PE	greedy_PIC	exhaus_PIC
290	0	0	0	0	Both_failed	0	0	0	0
291	0	0	0	0	Both_failed	0	0	0	0
292	0	0	0	0	Both_failed	0	0	0	0
293	0	0	0	0	Both_failed	0	0	0	0
294	0	0	3	3		0.8288,0.4951,0.2551,0.5263;0.8288,0.4951,0.6654,0.6631;0.8288,0.4951,0.5901,0.638	0.4951,0.2551,0.8288,0.5263;0.4951,0.6654,0.8288,0.6631;0.4951,0.5901,0.8288,0.638	0.7978,0.5632,0.3318,0.5643;0.7978,0.5632,0.6918,0.6843;0.7978,0.5632,0.6102,0.6571	0.5632,0.3318,0.7978,0.5643;0.5632,0.6918,0.7978,0.6843;0.5632,0.6102,0.7978,0.6571
295	0	0	0	0	Both_failed	0	0	0	0
296	0	0	0	0	Both_failed	0	0	0	0
297	0	0	1	1		0.8288,0.6501,0.5233,0.6674	0.8288,0.6501,0.5233,0.6674	0.7978,0.642,0.535,0.6583	0.7978,0.642,0.535,0.6583
298	0	0	0	0	Both_failed	0	0	0	0
299	0	0	2	2		0.7522,0.6717,0.4124,0.2995,0.534;0.7522,0.6717,0.4124,0.6654,0.6254	0.2995,0.6717,0.4124,0.7522,0.5339;0.6717,0.6654,0.4124,0.7522,0.6254	0.73,0.6756,0.4662,0.3142,0.5465;0.73,0.6756,0.4662,0.6918,0.6409	0.3142,0.6756,0.4662,0.73,0.5465;0.6756,0.6918,0.4662,0.73,0.6409
300	0	0	0	0	Both_failed	0	0	0	0
301	0	0	0	0	Both_failed	0	0	0	0
302	0	0	1	1		0.8808,0.4951,0.4859,0.6206	0.4951,0.4859,0.8808,0.6206	0.8442,0.5632,0.5478,0.6517	0.5632,0.5478,0.8442,0.6517
303	0	0	1	1		0.6717,0.5535,0.7522,0.6493,0.6567	0.6493,0.7522,0.5535,0.6717,0.6567	0.6756,0.5812,0.73,0.672,0.6647	0.672,0.73,0.5812,0.6756,0.6647
304	0	0	1	1		0.8808,0.5901,0.5535,0.4124,0.6092	0.5535,0.8808,0.4124,0.5901,0.6092	0.8442,0.6102,0.5812,0.4662,0.6255	0.5812,0.8442,0.4662,0.6102,0.6254
305	0	0	0	0	Both_failed	0	0	0	0
306	0	0	0	0	Both_failed	0	0	0	0
307	0	0	0	0	Both_failed	0	0	0	0
308	0	0	0	0	Both_failed	0	0	0	0
309	0	0	0	0	Both_failed	0	0	0	0
310	0	0	0	0	Both_failed	0	0	0	0
311	0	0	6	6		0.7454,0.6501,0.4859,0.6501,0.6329;0.7454,0.6501,0.4859,0.4124,0.5734;0.7454,0.6501,0.4859,0.5233,0.6012;0.7454,0.5901,0.4859,0.6501,0.6179;0.7454,0.5901,0.4859,0.4124,0.5584;0.7454,0.5901,0.4859,0.5233,0.5862	0.6501,0.6501,0.7454,0.4859,0.6329;0.6501,0.7454,0.4124,0.4859,0.5734;0.6501,0.7454,0.4859,0.5233,0.6012;0.6501,0.7454,0.5901,0.4859,0.6179;0.7454,0.5901,0.4124,0.4859,0.5584;0.7454,0.5901,0.4859,0.5233,0.5862	0.7446,0.642,0.5478,0.642,0.6441;0.7446,0.642,0.5478,0.4662,0.6002;0.7446,0.642,0.5478,0.535,0.6174;0.7446,0.6102,0.5478,0.642,0.6362;0.7446,0.6102,0.5478,0.4662,0.5922;0.7446,0.6102,0.5478,0.535,0.6094	0.642,0.642,0.7446,0.5478,0.6441;0.642,0.7446,0.4662,0.5478,0.6002;0.642,0.7446,0.5478,0.535,0.6174;0.642,0.7446,0.6102,0.5478,0.6362;0.7446,0.6102,0.4662,0.5478,0.5922;0.7446,0.6102,0.5478,0.535,0.6094
312	0	0	0	0	Both_failed	0	0	0	0
313	0	0	0	0	Both_failed	0	0	0	0
314	0	0	0	0	Both_failed	0	0	0	0
315	0	0	0	0	Both_failed	0	0	0	0
316	0	0	0	0	Both_failed	0	0	0	0
317	0	0	0	0	Both_failed	0	0	0	0
318	0	0	0	0	Both_failed	0	0	0	0
319	0	0	0	0	Both_failed	0	0	0	0
320	0	0	0	0	Both_failed	0	0	0	0
321	0	0	1	1		0.8808,0.6654,0.2551,0.6004	0.6654,0.2551,0.8808,0.6004	0.8442,0.6918,0.3318,0.6226	0.6918,0.3318,0.8442,0.6226
322	0	0	0	0	Both_failed	0	0	0	0
323	0	0	0	0	Both_failed	0	0	0	0
324	0	0	0	0	Both_failed	0	0	0	0
325	0	0	0	0	Both_failed	0	0	0	0
326	0	0	0	0	Both_failed	0	0	0	0
327	0	0	0	0	Both_failed	0	0	0	0
328	0	0	0	0	Both_failed	0	0	0	0
329	0	0	0	0	Both_failed	0	0	0	0
330	0	0	0	0	Both_failed	0	0	0	0
331	0	0	0	0	Both_failed	0	0	0	0
332	0	0	0	0	Both_failed	0	0	0	0
333	0	0	0	0	Both_failed	0	0	0	0
334	0	0	0	0	Both_failed	0	0	0	0
335	0	0	0	0	Both_failed	0	0	0	0
336	0	0	0	0	Both_failed	0	0	0	0
337	0	0	0	0	Both_failed	0	0	0	0
338	0	0	2	2		0.8288,0.6717,0.5901,0.4859,0.6441;0.8288,0.6717,0.5901,0.6149,0.6764	0.6717,0.5901,0.4859,0.8288,0.6441;0.6717,0.5901,0.6149,0.8288,0.6764	0.7978,0.6756,0.6102,0.5478,0.6578;0.7978,0.6756,0.6102,0.6454,0.6822	0.6756,0.6102,0.5478,0.7978,0.6579;0.6756,0.6102,0.6454,0.7978,0.6822
339	0	0	0	0	Both_failed	0	0	0	0
340	0	0	0	0	Both_failed	0	0	0	0
341	0	0	2	2		0.8288,0.5535,0.5901,0.6575;0.8288,0.5535,0.5901,0.6575	0.5535,0.8288,0.5901,0.6575;0.8288,0.5535,0.5901,0.6575	0.7978,0.5812,0.6102,0.6631;0.7978,0.5812,0.6102,0.6631	0.5812,0.7978,0.6102,0.6631;0.7978,0.5812,0.6102,0.6631
342	0	0	0	0	Both_failed	0	0	0	0
343	0	0	0	0	Both_failed	0	0	0	0
344	0	0	0	0	Both_failed	0	0	0	0
345	0	0	0	0	Both_failed	0	0	0	0
346	0	0	0	0	Both_failed	0	0	0	0
347	0	0	0	0	Both_failed	0	0	0	0
348	0	0	0	0	Both_failed	0	0	0	0
349	0	0	1	1		0.8808,0.5535,0.6717,0.702	0.8808,0.5535,0.6717,0.702	0.8442,0.5812,0.6756,0.7003	0.8442,0.5812,0.6756,0.7003
350	0	0	1	1		0.7057,0.7169,0.5901,0.6709	0.7169,0.5901,0.7057,0.6709	0.673,0.7204,0.6102,0.6679	0.7204,0.6102,0.673,0.6679
351	0	0	0	0	Both_failed	0	0	0	0
352	0	0	0	0	Both_failed	0	0	0	0
353	0	0	2	2		0.8808,0.7454,0.427,0.6844;0.8808,0.7454,0.5535,0.7266	0.8808,0.427,0.7454,0.6844;0.8808,0.7454,0.5535,0.7266	0.8442,0.7446,0.4918,0.6935;0.8442,0.7446,0.5812,0.7233	0.8442,0.4918,0.7446,0.6935;0.8442,0.7446,0.5812,0.7233
354	0	0	0	0	Both_failed	0	0	0	0
355	0	0	0	0	Both_failed	0	0	0	0
356	0	0	0	0	Both_failed	0	0	0	0
357	0	0	0	0	Both_failed	0	0	0	0
358	0	0	0	0	Both_failed	0	0	0	0
359	0	0	0	0	Both_failed	0	0	0	0
360	0	0	0	0	Both_failed	0	0	0	0
361	0	0	0	0	Both_failed	0	0	0	0
362	0	0	0	0	Both_failed	0	0	0	0
363	0	0	0	0	Both_failed	0	0	0	0
364	0	0	0	0	Both_failed	0	0	0	0
365	0	0	0	0	Both_failed	0	0	0	0
366	0	0	0	0	Both_failed	0	0	0	0
367	0	0	0	0	Both_failed	0	0	0	0
368	0	0	0	0	Both_failed	0	0	0	0
369	0	0	0	0	Both_failed	0	0	0	0
370	0	0	0	0	Both_failed	0	0	0	0
371	0	0	1	1		0.427,0.5901,0.6654,0.5616,0.5535,0.5595	0.6654,0.5616,0.5535,0.427,0.5901,0.5595	0.4918,0.6102,0.6918,0.5958,0.5812,0.5942	0.6918,0.5958,0.5812,0.4918,0.6102,0.5942
372	0	0	1	1	Greedy_contained	0.7522,0.4859,0.427,0.6149,0.6493,0.5859	0.6493,0.7522,0.427,0.6149,0.6108	0.73,0.5478,0.4918,0.6454,0.672,0.6174	0.672,0.73,0.4918,0.6454,0.6348
373	0	0	0	0	Both_failed	0	0	0	0
374	0	0	0	0	Both_failed	0	0	0	0
375	0	0	0	0	Both_failed	0	0	0	0
376	0	0	0	0	Both_failed	0	0	0	0
377	0	0	0	0	Both_failed	0	0	0	0
378	0	0	0	0	Both_failed	0	0	0	0
379	0	0	0	0	Both_failed	0	0	0	0
380	0	0	0	0	Both_failed	0	0	0	0
381	0	0	3	7	Exhaus	0.8808,0.8288,0.7029,0.8042;0.8808,0.8288,0.2551,0.6549;0.8808,0.8288,0.7454,0.8183	0.8288,0.7029,0.2551,0.5956;0.8288,0.7029,0.7454,0.759;0.8288,0.7029,0.8808,0.8042;0.8288,0.2551,0.8808,0.6549;0.8288,0.7454,0.8808,0.8183;0.7029,0.2551,0.8808,0.6129;0.7029,0.7454,0.8808,0.7764	0.8442,0.7978,0.7014,0.7811;0.8442,0.7978,0.3318,0.6579;0.8442,0.7978,0.7446,0.7955	0.7978,0.7014,0.3318,0.6103;0.7978,0.7014,0.7446,0.7479;0.7978,0.7014,0.8442,0.7811;0.7978,0.3318,0.8442,0.6579;0.7978,0.7446,0.8442,0.7955;0.7014,0.3318,0.8442,0.6258;0.7014,0.7446,0.8442,0.7634
382	0	0	0	0	Both_failed	0	0	0	0
383	0	0	0	0	Both_failed	0	0	0	0
384	0	0	0	0	Both_failed	0	0	0	0
385	0	0	0	0	Both_failed	0	0	0	0
386	0	0	0	0	Both_failed	0	0	0	0
387	0	0	0	0	Both_failed	0	0	0	0
388	0	0	0	0	Both_failed	0	0	0	0
389	0	0	0	0	Both_failed	0	0	0	0
390	0	0	0	0	Both_failed	0	0	0	0
391	0	0	0	0	Both_failed	0	0	0	0
392	0	0	1	1		0.8808,0.5535,0.4124,0.6156	0.5535,0.4124,0.8808,0.6156	0.8442,0.5812,0.4662,0.6305	0.5812,0.4662,0.8442,0.6305
393	0	0	0	0	Both_failed	0	0	0	0
394	0	0	0	0	Both_failed	0	0	0	0
395	0	0	0	0	Both_failed	0	0	0	0
396	0	0	0	0	Both_failed	0	0	0	0
397	0	0	0	0	Both_failed	0	0	0	0
398	0	0	0	0	Both_failed	0	0	0	0
399	0	0	0	0	Both_failed	0	0	0	0
400	0	0	2	2		0.8808,0.7522,0.4518,0.6949;0.8808,0.7522,0.427,0.6867	0.7522,0.8808,0.4518,0.6949;0.7522,0.8808,0.427,0.6867	0.8442,0.73,0.45,0.6747;0.8442,0.73,0.4918,0.6887	0.73,0.8442,0.45,0.6747;0.73,0.8442,0.4918,0.6887
401	0	0	1	1	Greedy_contained	0.7454,0.5616,0.4518,0.5901,0.5901,0.5878	0.5616,0.5901,0.5901,0.4518,0.5484	0.7446,0.5958,0.45,0.6102,0.6102,0.6022	0.5958,0.6102,0.6102,0.45,0.5666
402	0	0	0	0	Both_failed	0	0	0	0
403	0	0	0	0	Both_failed	0	0	0	0
404	0	0	0	0	Both_failed	0	0	0	0
405	0	0	0	0	Both_failed	0	0	0	0
406	0	0	0	0	Both_failed	0	0	0	0
407	0	0	0	0	Both_failed	0	0	0	0
408	0	0	0	0	Both_failed	0	0	0	0
409	0	0	1	1		0.7454,0.6717,0.2995,0.4518,0.5421	0.6717,0.2995,0.4518,0.7454,0.5421	0.7446,0.6756,0.3142,0.45,0.5461	0.6756,0.3142,0.45,0.7446,0.5461
410	0	0	0	0	Both_failed	0	0	0	0
411	0	0	0	0	Both_failed	0	0	0	0
412	0	0	0	0	Both_failed	0	0	0	0
413	0	0	1	1		0.7057,0.6717,0.5901,0.6558	0.6717,0.5901,0.7057,0.6558	0.673,0.6756,0.6102,0.6529	0.6756,0.6102,0.673,0.6529
414	0	0	2	2		0.8808,0.5535,0.5616,0.6653;0.8808,0.5535,0.5233,0.6525	0.8808,0.5616,0.5535,0.6653;0.8808,0.5535,0.5233,0.6525	0.8442,0.5812,0.5958,0.6737;0.8442,0.5812,0.535,0.6535	0.8442,0.5958,0.5812,0.6737;0.8442,0.5812,0.535,0.6535
415	0	0	0	0	Both_failed	0	0	0	0
416	0	0	0	0	Both_failed	0	0	0	0
417	0	0	0	0	Both_failed	0	0	0	0
418	0	0	0	0	Both_failed	0	0	0	0
419	0	0	1	1		0.8288,0.7029,0.4859,0.6725	0.7029,0.8288,0.4859,0.6725	0.7978,0.7014,0.5478,0.6823	0.7014,0.7978,0.5478,0.6823
420	0	0	0	0	Both_failed	0	0	0	0
421	0	0	0	0	Both_failed	0	0	0	0
422	0	0	0	0	Both_failed	0	0	0	0
423	0	0	0	0	Both_failed	0	0	0	0
424	0	0	0	0	Both_failed	0	0	0	0
425	0	0	0	0	Both_failed	0	0	0	0
426	0	0	0	0	Both_failed	0	0	0	0
427	0	0	0	0	Both_failed	0	0	0	0
428	0	0	0	0	Both_failed	0	0	0	0
429	0	0	0	0	Both_failed	0	0	0	0
430	0	0	0	0	Both_failed	0	0	0	0
431	0	0	0	0	Both_failed	0	0	0	0
432	0	0	0	0	Both_failed	0	0	0	0
433	0	0	0	0	Both_failed	0	0	0	0
434	0	0	0	0	Both_failed	0	0	0	0
435	0	0	1	1		0.8808,0.7522,0.5901,0.741	0.5901,0.8808,0.7522,0.741	0.8442,0.73,0.6102,0.7281	0.6102,0.8442,0.73,0.7281
436	0	0	0	0	Both_failed	0	0	0	0
437	0	0	0	0	Both_failed	0	0	0	0
438	0	0	0	0	Both_failed	0	0	0	0
439	0	0	0	0	Both_failed	0	0	0	0
440	0	0	0	0	Both_failed	0	0	0	0
441	0	0	2	4	Exhaus	0.6501,0.6149,0.2995,0.6149,0.5449;0.6501,0.6149,0.2995,0.6149,0.5449	0.2995,0.6501,0.6149,0.6149,0.5449;0.2995,0.6501,0.4527,0.6149,0.5043;0.6501,0.6149,0.2995,0.6149,0.5449;0.6501,0.4527,0.2995,0.6149,0.5043	0.642,0.6454,0.3142,0.6454,0.5618;0.642,0.6454,0.3142,0.6454,0.5618	0.3142,0.642,0.6454,0.6454,0.5618;0.3142,0.642,0.4992,0.6454,0.5252;0.642,0.6454,0.3142,0.6454,0.5618;0.642,0.4992,0.3142,0.6454,0.5252
442	0	0	0	0	Both_failed	0	0	0	0
443	0	0	0	0	Both_failed	0	0	0	0
444	0	0	0	0	Both_failed	0	0	0	0
445	0	0	0	0	Both_failed	0	0	0	0
446	0	0	0	0	Both_failed	0	0	0	0
447	0	0	0	0	Both_failed	0	0	0	0
448	0	0	0	0	Both_failed	0	0	0	0
449	0	0	0	0	Both_failed	0	0	0	0
450	0	0	0	0	Both_failed	0	0	0	0
451	0	0	0	0	Both_failed	0	0	0	0
452	0	0	0	0	Both_failed	0	0	0	0
453	0	0	0	0	Both_failed	0	0	0	0
454	0	0	0	0	Both_failed	0	0	0	0
455	0	0	0	0	Both_failed	0	0	0	0
456	0	0	0	0	Both_failed	0	0	0	0
457	0	0	1	2	Exhaus	0.6717,0.5901,0.4951,0.5901,0.5868	0.5901,0.5901,0.4859,0.4951,0.5403;0.5901,0.5901,0.4951,0.6717,0.5868	0.6756,0.6102,0.5632,0.6102,0.6148	0.6102,0.6102,0.5478,0.5632,0.5828;0.6102,0.6102,0.5632,0.6756,0.6148
458	0	0	0	0	Both_failed	0	0	0	0
459	0	0	0	0	Both_failed	0	0	0	0
460	0	0	0	0	Both_failed	0	0	0	0
461	0	0	0	0	Both_failed	0	0	0	0
462	0	0	0	0	Both_failed	0	0	0	0
463	0	0	0	0	Both_failed	0	0	0	0
464	0	0	0	0	Both_failed	0	0	0	0
465	0	0	0	0	Both_failed	0	0	0	0
466	0	0	1	2	Exhaus	0.8288,0.4518,0.4859,0.4859,0.5631	0.4518,0.8288,0.4859,0.4859,0.5631;0.4124,0.8288,0.4859,0.4859,0.5532	0.7978,0.45,0.5478,0.5478,0.5858	0.45,0.7978,0.5478,0.5478,0.5858;0.4662,0.7978,0.5478,0.5478,0.5899
467	0	0	0	0	Both_failed	0	0	0	0
468	0	0	0	0	Both_failed	0	0	0	0
469	0	0	1	1		0.7057,0.5535,0.5233,0.5942	0.7057,0.5535,0.5233,0.5942	0.673,0.5812,0.535,0.5964	0.673,0.5812,0.535,0.5964
470	0	0	1	1		0.7057,0.6717,0.764,0.4124,0.6384	0.7057,0.764,0.4124,0.6717,0.6384	0.673,0.6756,0.7482,0.4662,0.6408	0.673,0.7482,0.4662,0.6756,0.6407
471	0	0	0	0	Both_failed	0	0	0	0
472	0	0	3	3		0.8808,0.7454,0.427,0.6844;0.8808,0.7454,0.5616,0.7293;0.8808,0.7454,0.7169,0.781	0.8808,0.427,0.7454,0.6844;0.8808,0.7454,0.5616,0.7293;0.8808,0.7454,0.7169,0.781	0.8442,0.7446,0.4918,0.6935;0.8442,0.7446,0.5958,0.7282;0.8442,0.7446,0.7204,0.7697	0.8442,0.4918,0.7446,0.6935;0.8442,0.7446,0.5958,0.7282;0.8442,0.7446,0.7204,0.7697
473	0	0	0	0	Both_failed	0	0	0	0
474	0	0	0	0	Both_failed	0	0	0	0
475	0	0	0	0	Both_failed	0	0	0	0
476	0	0	0	0	Both_failed	0	0	0	0
477	0	0	0	0	Both_failed	0	0	0	0
478	0	0	0	0	Both_failed	0	0	0	0
479	0	0	0	0	Both_failed	0	0	0	0
480	0	0	0	0	Both_failed	0	0	0	0
481	0	0	0	0	Both_failed	0	0	0	0
482	0	0	0	0	Both_failed	0	0	0	0
483	0	0	0	0	Both_failed	0	0	0	0
484	0	0	0	0	Both_failed	0	0	0	0
485	0	0	0	0	Both_failed	0	0	0	0
486	0	0	0	0	Both_failed	0	0	0	0
487	0	0	1	3	Exhaus	0.764,0.4859,0.5901,0.2995,0.4518,0.7169,0.5514	0.764,0.4518,0.7169,0.6149,0.2995,0.5901,0.5729;0.764,0.4518,0.7169,0.6149,0.2995,0.4859,0.5555;0.764,0.4518,0.7169,0.2995,0.5901,0.4859,0.5514	0.7482,0.5478,0.6102,0.3142,0.45,0.7204,0.5651	0.7482,0.45,0.7204,0.6454,0.3142,0.6102,0.5814;0.7482,0.45,0.7204,0.6454,0.3142,0.5478,0.571;0.7482,0.45,0.7204,0.3142,0.6102,0.5478,0.5651
488	0	0	0	0	Both_failed	0	0	0	0
489	0	0	0	0	Both_failed	0	0	0	0
490	0	0	0	0	Both_failed	0	0	0	0
491	0	0	0	0	Both_failed	0	0	0	0
492	0	0	0	0	Both_failed	0	0	0	0
493	0	0	0	0	Both_failed	0	0	0	0
494	0	0	5	9	Exhaus	0.8808,0.4951,0.5141,0.63;0.8808,0.4951,0.4124,0.5961;0.8808,0.4951,0.5616,0.6458;0.8808,0.4951,0.5616,0.6458;0.8808,0.4951,0.4124,0.5961	0.8808,0.5141,0.4951,0.63;0.8808,0.5141,0.5616,0.6522;0.8808,0.6493,0.5616,0.6972;0.8808,0.4951,0.4124,0.5961;0.8808,0.4951,0.5616,0.6458;0.8808,0.4951,0.5616,0.6458;0.8808,0.4951,0.4124,0.5961;0.8808,0.4124,0.5616,0.6183;0.8808,0.5616,0.4124,0.6183	0.8442,0.5632,0.5862,0.6645;0.8442,0.5632,0.4662,0.6245;0.8442,0.5632,0.5958,0.6677;0.8442,0.5632,0.5958,0.6677;0.8442,0.5632,0.4662,0.6245	0.8442,0.5862,0.5632,0.6645;0.8442,0.5862,0.5958,0.6754;0.8442,0.672,0.5958,0.704;0.8442,0.5632,0.4662,0.6245;0.8442,0.5632,0.5958,0.6677;0.8442,0.5632,0.5958,0.6677;0.8442,0.5632,0.4662,0.6245;0.8442,0.4662,0.5958,0.6354;0.8442,0.5958,0.4662,0.6354
495	0	0	0	0	Both_failed	0	0	0	0
496	0	0	0	0	Both_failed	0	0	0	0
497	0	0	0	0	Both_failed	0	0	0	0
498	0	0	0	0	Both_failed	0	0	0	0
499	0	0	0	0	Both_failed	0	0	0	0
500	0	0	0	0	Both_failed	0	0	0	0
501	0	0	0	0	Both_failed	0	0	0	0
502	0	0	0	0	Both_failed	0	0	0	0
503	0	0	0	0	Both_failed	0	0	0	0
504	0	0	0	0	Both_failed	0	0	0	0
505	0	0	0	0	Both_failed	0	0	0	0
506	0	0	3	6	Exhaus	0.5901,0.6654,0.4518,0.4951,0.5506;0.5901,0.6654,0.4518,0.5141,0.5554;0.5901,0.6654,0.4518,0.5535,0.5652	0.4518,0.6654,0.4951,0.5901,0.5506;0.4518,0.6654,0.4951,0.5535,0.5414;0.4518,0.6654,0.5141,0.5901,0.5554;0.4518,0.6654,0.5901,0.5535,0.5652;0.4518,0.4951,0.5901,0.5535,0.5226;0.4518,0.5141,0.5901,0.5535,0.5274	0.6102,0.6918,0.45,0.5632,0.5788;0.6102,0.6918,0.45,0.5862,0.5846;0.6102,0.6918,0.45,0.5812,0.5833	0.45,0.6918,0.5632,0.6102,0.5788;0.45,0.6918,0.5632,0.5812,0.5716;0.45,0.6918,0.5862,0.6102,0.5846;0.45,0.6918,0.6102,0.5812,0.5833;0.45,0.5632,0.6102,0.5812,0.5512;0.45,0.5862,0.6102,0.5812,0.5569
507	0	0	2	2		0.7169,0.7029,0.427,0.4859,0.4124,0.549;0.7169,0.7029,0.427,0.427,0.4124,0.5372	0.4859,0.7169,0.4124,0.427,0.7029,0.549;0.7169,0.4124,0.427,0.7029,0.427,0.5372	0.7204,0.7014,0.4918,0.5478,0.4662,0.5855;0.7204,0.7014,0.4918,0.4918,0.4662,0.5743	0.5478,0.7204,0.4662,0.4918,0.7014,0.5855;0.7204,0.4662,0.4918,0.7014,0.4918,0.5743
508	0	0	0	0	Both_failed	0	0	0	0
509	0	0	0	0	Both_failed	0	0	0	0
510	0	0	0	0	Both_failed	0	0	0	0
511	0	0	0	0	Both_failed	0	0	0	0
512	0	0	0	0	Both_failed	0	0	0	0
513	0	0	0	0	Both_failed	0	0	0	0
514	0	0	0	0	Both_failed	0	0	0	0
515	0	0	1	1		0.7522,0.4859,0.427,0.555	0.7522,0.427,0.4859,0.555	0.73,0.5478,0.4918,0.5899	0.73,0.4918,0.5478,0.5899
516	0	0	0	0	Both_failed	0	0	0	0
517	0	0	0	0	Both_failed	0	0	0	0
518	0	0	0	0	Both_failed	0	0	0	0
519	0	0	0	0	Both_failed	0	0	0	0
520	0	0	1	1		0.7057,0.6717,0.4518,0.6097	0.6717,0.4518,0.7057,0.6097	0.673,0.6756,0.45,0.5995	0.6756,0.45,0.673,0.5995
521	0	0	0	0	Both_failed	0	0	0	0
522	0	0	0	0	Both_failed	0	0	0	0
523	0	0	0	0	Both_failed	0	0	0	0
524	0	0	0	0	Both_failed	0	0	0	0
525	0	0	0	0	Both_failed	0	0	0	0
526	0	0	0	0	Both_failed	0	0	0	0
527	0	0	0	0	Both_failed	0	0	0	0
528	0	0	0	0	Both_failed	0	0	0	0
529	0	0	0	0	Both_failed	0	0	0	0
530	0	0	0	0	Both_failed	0	0	0	0
531	0	0	0	0	Both_failed	0	0	0	0
532	0	0	0	0	Both_failed	0	0	0	0
533	0	0	0	0	Both_failed	0	0	0	0
534	0	0	0	0	Both_failed	0	0	0	0
535	0	0	0	0	Both_failed	0	0	0	0
536	0	0	0	0	Both_failed	0	0	0	0
537	0	0	0	0	Both_failed	0	0	0	0
538	0	0	0	0	Both_failed	0	0	0	0
539	0	0	0	0	Both_failed	0	0	0	0
540	0	0	0	0	Both_failed	0	0	0	0
541	0	0	0	0	Both_failed	0	0	0	0
542	0	0	0	0	Both_failed	0	0	0	0
543	0	0	0	0	Both_failed	0	0	0	0
544	0	0	0	0	Both_failed	0	0	0	0
545	0	0	0	0	Both_failed	0	0	0	0
546	0	0	0	0	Both_failed	0	0	0	0
547	0	0	0	0	Both_failed	0	0	0	0
548	0	0	0	0	Both_failed	0	0	0	0
549	0	0	0	0	Both_failed	0	0	0	0
550	0	0	0	0	Both_failed	0	0	0	0
551	0	0	0	0	Both_failed	0	0	0	0
552	0	0	0	0	Both_failed	0	0	0	0
553	0	0	0	0	Both_failed	0	0	0	0
554	0	0	3	5	Exhaus	0.8808,0.6717,0.4124,0.655;0.8808,0.6717,0.6654,0.7393;0.8808,0.6717,0.2551,0.6025	0.6717,0.4124,0.8808,0.655;0.6717,0.6654,0.8808,0.7393;0.6717,0.2551,0.8808,0.6025;0.4124,0.6654,0.8808,0.6529;0.6654,0.2551,0.8808,0.6004	0.8442,0.6756,0.4662,0.662;0.8442,0.6756,0.6918,0.7372;0.8442,0.6756,0.3318,0.6172	0.6756,0.4662,0.8442,0.662;0.6756,0.6918,0.8442,0.7372;0.6756,0.3318,0.8442,0.6172;0.4662,0.6918,0.8442,0.6674;0.6918,0.3318,0.8442,0.6226
555	0	0	0	0	Both_failed	0	0	0	0
556	0	0	1	1		0.8808,0.6717,0.6501,0.7342	0.6501,0.8808,0.6717,0.7342	0.8442,0.6756,0.642,0.7206	0.642,0.8442,0.6756,0.7206
557	0	0	0	0	Both_failed	0	0	0	0
558	0	0	0	0	Both_failed	0	0	0	0
559	0	0	0	0	Both_failed	0	0	0	0
560	0	0	0	0	Both_failed	0	0	0	0
561	0	0	0	0	Both_failed	0	0	0	0
562	0	0	0	0	Both_failed	0	0	0	0
563	0	0	0	0	Both_failed	0	0	0	0
564	0	0	0	0	Both_failed	0	0	0	0
565	0	0	0	0	Both_failed	0	0	0	0
566	0	0	0	0	Both_failed	0	0	0	0
567	0	0	0	0	Both_failed	0	0	0	0
568	0	0	0	0	Both_failed	0	0	0	0
569	0	0	0	0	Both_failed	0	0	0	0
570	0	0	0	0	Both_failed	0	0	0	0
571	0	0	0	0	Both_failed	0	0	0	0
572	0	0	0	0	Both_failed	0	0	0	0
573	0	0	0	0	Both_failed	0	0	0	0
574	0	0	0	0	Both_failed	0	0	0	0
575	0	0	0	0	Both_failed	0	0	0	0
576	0	0	0	0	Both_failed	0	0	0	0
577	0	0	0	0	Both_failed	0	0	0	0
578	0	0	0	0	Both_failed	0	0	0	0
579	0	0	0	0	Both_failed	0	0	0	0
580	0	0	1	1		0.8808,0.5141,0.7522,0.7157	0.8808,0.5141,0.7522,0.7157	0.8442,0.5862,0.73,0.7201	0.8442,0.5862,0.73,0.7201
581	0	0	0	0	Both_failed	0	0	0	0
582	0	0	0	0	Both_failed	0	0	0	0
583	0	0	1	1		0.8808,0.8808,0.8808	0.8808,0.8808,0.8808	0.8442,0.8442,0.8442	0.8442,0.8442,0.8442
584	0	0	1	1		0.6717,0.6501,0.6149,0.2551,0.427,0.5238	0.2551,0.427,0.6717,0.6501,0.6149,0.5238	0.6756,0.642,0.6454,0.3318,0.4918,0.5573	0.3318,0.4918,0.6756,0.642,0.6454,0.5573
585	0	0	0	0	Both_failed	0	0	0	0
586	0	0	0	0	Both_failed	0	0	0	0
587	0	0	0	0	Both_failed	0	0	0	0
588	0	0	0	0	Both_failed	0	0	0	0
589	0	0	0	0	Both_failed	0	0	0	0
590	0	0	1	2	Exhaus	0.6717,0.6149,0.5535,0.5141,0.5886	0.5535,0.6149,0.6717,0.5141,0.5886;0.5535,0.6717,0.5141,0.5616,0.5752	0.6756,0.6454,0.5812,0.5862,0.6221	0.5812,0.6454,0.6756,0.5862,0.6221;0.5812,0.6756,0.5862,0.5958,0.6097
591	0	0	0	0	Both_failed	0	0	0	0
592	0	0	0	0	Both_failed	0	0	0	0
